course_name,course_description
2,['全球健康从业者指南（上）整体局势'],['   你是否正在考虑诸进行如临床实习、研究项目或志愿者工作的全球健康学习体验，或者你正准备在国外工作？此课程就是为你准备的！\r\n\r\n    这是由一个全球健康专家团队设计的四个课程中的第一个课程，这些课程将帮助你为成功的全球健康学习体验和项目做好准备。它为本科生、研究生、医学实习生和志愿者提供指导。\r\n\r\n    在本课程中，你将学习如何决定什么类型的全球健康学习体验是最适合你的，以及如何在逻辑上树立目标。你将有机会参与互动的预期情况。\xa0\r\n\r\n    不需要之前有全球健康或医疗经验。']
3,['跨国公司的法律风险管理战略'],['这门课程是专门为寻求进入这个增长的实践领域的律师设计的，在这个由四部分组成的课程中探索潜藏于服从下的法律概念核心——公司责任和风险管理的新范式。听顶级学者和实践者解释对跨国企业经营的影响，以及为了降低民事和刑事责任风险企业可以采取的措施。']
4,['外星世界：系外行星的探索与描述'],['你是否曾经幻想过我们星系之外的行星？你是否曾经想过宇宙中其他地方生命存在的可能性？在人类历史上的第一次，我们之外在其他星球周围的行星不但存在，而且很普遍！\r\n\r\n外星世界重点关注在其他星球运行的行星（叫做系外行星或者“exoplanets”）的研究和特性描述。在课程的九个模块中，我们将学习一些用于发现成千上万颗已知系外行星的技术，并将讨论我们可以如何使用这些基本的科学工具来描述他们的大小，质量，成分以及系外行星的大气。我们将同样学习星系中星球的不同，以了解属性是如何影响系外行星的探测技术和影响行星形成和可居住性的。\r\n除了探索系外行星，外星世界课程的学生将获得对光、重力和运动的理解，课程将介绍在地球这颗行星上的最极端的一些生命。我们将从系外行星科学前沿的专家的说法，并且通过社交媒体和在线工具与其他参与者和教师互动。在学习完课程之后，学生将获得对他们在宇宙中的位置的更好地理解，以及理解在遥远的星球中围绕着的不计其数的世界上的新发现的价值。']
5,['项目管理概论'],['项目管理技术在很多领域中都是很关键的。本课程既是为刚刚开始管理项目的人们量身定做的，同时也适用于那些想要更新这项重要技能相关知识的人们。\r\n\r\n要想成功地管理一个项目，有两点是很重要的：一是从一开始就要明确目标，二是要考虑到所有可能影响计划实施的因素。我们将在课程中展现如何审视、计划并且控制你的项目。成功的项目管理也需要人员管理以及有效沟通的技能。考虑到这一点，本课程不仅将重点放在项目管理的核心知识上，同时也关注沟通技能。在这门课程中，你讲学会如何充满自信地处理很复杂的项目管理难题。\r\n\r\n这门课程将会教你如何成为一名高效的项目管理者，不论在什么样的专业领域都可以应付自如。快加入我们，和我们一起探索项目管理在职业生涯中的益处吧。']
6,['语言的复兴：保护濒危语言的未来'],['语言是社会不可或缺的一部分。无论我们来自哪里，我们用的话语以及我们使用的方式都是我们文化认同的基础。然而，在当今日益全球化的世界，‘linguicide--一种语言的丧失，已经屡见不鲜。但这还是有希望的。语言复兴运动作为一个重要且有效的应对措施已悄然兴起。本课程将向大家介绍它的关键原则及技巧。\n    在讨论语言问什么应该被复兴这个问题的强有力的理由之后，我们将要研究如何对语言进行复兴。与简单的恢复识字以及丢失的文字的过程远远不同的是，语言复兴是包括历史、人权、身份、福祉在内的一场深刻而复杂的运动。你还将了解世界各地现在正在做的一切措施以及这些措施是如何起到有效作用的。']
7,['基本人体生物学：细胞和组织'],['你正在为与健康相关的生涯做准备吗，或者你正在计划研究健康科学？也可能你仅仅渴望了解更多关于人体的疑问。我们的身体是非常惊奇而复杂的生物机器。在这节课程中，我们将会给你提供在人类解剖学与生理学方面最有用的基本知识。 \r\n对于人类细胞和器官在健康与疾病方面的基本功能与结构之间的关系，你将会有更广泛的理解。上皮组织、结缔组织、肌肉组织与神经组织，这四个主要组织的性能也会清楚的说明。\r\n这节课程应用了各种引人入胜的学习方法，包括短视频，动画，互动活动和综合型测试来引导你理解关键概念并且进行相关学习。']
8,['思考·创造·代码'],['本课程讲解了怎样使用代码来创造充满艺术感的图片和动画，创建自己的网络艺术馆。\r\n\r\n我们的世界正在变得越来越信息化。对我们中的许多人来说，几乎每天都要录制视频、拍摄和编辑照片、在不同的应用上分享数字内容。但是，我们到底有多了解这些技术呢？数字信息又是怎样被创建和操控的呢？\r\n\r\n由于今天越来越多的行业涉及到计算，一个人单单了解数字化是不够的，他还迫切需要学习数字技术的工作方式，培养编程能力。这门课程将会帮助参与者学习这些内容。\r\n\r\n在本课程中，你不仅将要学习数字世界的内部运转方式，还将会使用代码创建和制作图片，创造出新的艺术作品和交互性动画。你所制作的图片和动画将在一个在线艺术展览馆中展出，成为这个充满活力的学习性团体的一部分。\r\n\r\n你还将学到高效的计算思维技巧和概念，这种能力同样可以应用在其他的代码和编程语言环境下。']
9,['管理成瘾:一个成功治疗框架'],['如今成瘾行为非常普遍，各种医疗机构中有许多因酒瘾、烟瘾或毒瘾问题而接受治疗的客户。利用有效的方式对这些客户提供帮助是一个极具挑战性的难题。本课程旨在帮助学员们通过更多地了解成瘾行为的生理学因素以及在康复过程各个不同阶段的可用治疗方式，来解决这一难题。\r\n\r\n本课程中的主要问题包括：\r\n\r\n成瘾行为为何如此难以改变？\r\n哪类治疗方式可以对成瘾者们提供帮助？\r\n作为一名成瘾行为职业医护人员，我在治疗范围内或治疗范围外的作用是什么？\r\n我如何在多种选项中识别出最佳方式？\r\n哪些证据可以表明我所制定的是合理的治疗方案？\r\n在世界范围内哪些成瘾行为治疗方法已被证实行之有效？\r\n我的决定对于成瘾者生命的潜在影响是什么？\r\n\r\n本课程对“康复路径”进行了探讨。“康复路径”这是一个简便易用的帮助成瘾者们成功康复的机制。利用这一机制有助于做出从筛选和评估到脱瘾和长期复发预防的康复路径做出规划，并对一系列心理干预和药物协助治疗过程进行检验。这一路径中的每一步都会对行为和治疗的生物学基础以及实证和服务交付事项进行审核。对于希望掌握治疗成瘾行为的有效方法和重要决策工具的专业医护人员来讲，这是一个理想的起点。']
0,['媒体LIT：控制信息过载'],['媒介素养有助于我们理解、分析和创造媒体。当我们依靠良好的新闻业去提供准确的信息时，我们在这个媒体饱和的环境中也有自己的责任。我们不再是媒体被动的消费者。我们需要成为媒体的积极使用者，作为读者、听众、观众和创作者，所以我们最好都了解。我们的目标就是帮助你做到这一点。']
1,['大学代数和问题求解'],['在大学阶段的代数课程里，你将学习应用代数推理有效地解决问题。你将开发线性和二次函数，一般多项式函数，有理函数，指数和对数函数。你也将学习系统的线性方程组。本课程将强调解决问题的技巧，特别是通过讨论这些主题中的概念。\r\n在这个过程中的内容将是适应性的，让你在掌握一个特定的概念之后再移动到下一个概念。\r\n这三学分课程满足了亚利桑那州国家大学的数学研究（硕士）一般的研究要求。这门课程可以满足其他机构的一般教育要求，但是，强烈鼓励您提前向您选择的机构咨询，以确定如何将这些学分换算以适用于他们的学位要求。']
